model,sigma,seed,rho,ground_truth_h5ad,trained_h5ad
Decipher-MF,0.03,3,0.7928160020981059,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.03_seed3_decipher_mf.h5ad
Decipher-MF,0.03,4,0.7805416760646939,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.03_seed4_decipher_mf.h5ad
Decipher-MF,0.05,0,0.7424315923664446,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.05_seed0_decipher_mf.h5ad
Decipher-MF,0.05,1,0.7836924288599604,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.05_seed1_decipher_mf.h5ad
Decipher-MF,0.05,2,0.8121589717453991,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.05_seed2_decipher_mf.h5ad
Decipher-MF,0.05,3,0.7925095238323222,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.05_seed3_decipher_mf.h5ad
Decipher-MF,0.05,4,0.7788242471454141,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.05_seed4_decipher_mf.h5ad
Decipher-MF,0.1,0,0.7258691797651831,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.1_seed0_decipher_mf.h5ad
Decipher-MF,0.1,1,0.7756492642770387,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.1_seed1_decipher_mf.h5ad
Decipher-MF,0.1,2,0.8072822035074448,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.1_seed2_decipher_mf.h5ad
Decipher-MF,0.1,3,0.7856410075155191,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.1_seed3_decipher_mf.h5ad
Decipher-MF,0.1,4,0.781214902695224,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.1_seed4_decipher_mf.h5ad
Decipher-MF,0.15,0,0.7285197056310395,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.15_seed0_decipher_mf.h5ad
Decipher-MF,0.15,1,0.29117812478152666,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.15_seed1_decipher_mf.h5ad
Decipher-MF,0.15,2,0.8072439504697345,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.15_seed2_decipher_mf.h5ad
Decipher-MF,0.15,3,0.7579793962858593,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.15_seed3_decipher_mf.h5ad
Decipher-MF,0.15,4,0.7830488468688156,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_shift_sigma_sweep/trained/decipher_mf/sigma0.15_seed4_decipher_mf.h5ad
